Simulation,Sensitivity,Specificity,Disease probability,MVD given disease,SVD given disease,QALY_NT,Cost_NT,QALY_EST,Cost_EST,QALY_ANG,Cost_ANG
1,0.891319492,0.90817534,0.629943345,0.614233347,0.385766653,7.757648436,778.3763447,5.518841992,5077.705484,8.499542745,3188.649145
2,0.853228845,0.927586872,0.654331106,0.666814307,0.333185693,7.479744134,749.4204834,6.055829118,5069.372742,8.792319359,3250.67289
3,0.834955653,0.899920056,0.711844793,0.772540367,0.227459633,6.835712202,682.2538502,5.910644045,5168.085608,9.450273911,3399.892952
4,0.810689968,0.888687657,0.625748803,0.663424366,0.336575634,7.659474288,768.9523213,6.285816465,4837.782849,8.867175446,3140.049828
5,0.850435225,0.87400297,0.62733957,0.718689406,0.281310594,7.512060007,754.305765,5.531437127,4890.293472,9.256484375,3110.499546
6,0.92029799,0.896729038,0.680895136,0.676300965,0.323699035,7.294854036,729.5063195,4.972793494,5317.209788,8.77386564,3348.845828
7,0.812517739,0.936507742,0.660937239,0.710400248,0.289599752,7.325569535,733.791617,6.477476399,4976.937761,9.097544329,3246.972218
8,0.824412815,0.864617822,0.537610359,0.71267121,0.28732879,8.081187629,816.10571,5.481312961,4476.929157,9.477463064,2764.489734
9,0.851687087,0.910123579,0.532622583,0.717330828,0.282669172,8.102117339,818.4844964,5.423591028,4531.912365,9.520404143,2742.473983
10,0.866208676,0.903970352,0.584478177,0.76609617,0.23390383,7.667559163,772.3439673,5.23127564,4739.40037,9.695232083,2914.982852
11,0.859147111,0.910093444,0.646753751,0.722233811,0.277766189,7.382587627,740.3094876,5.666844981,5006.454942,9.226808639,3183.717837
12,0.823421673,0.88401042,0.568064307,0.678240761,0.321759239,7.97091967,803.3106449,5.837652664,4625.211459,9.165100326,2903.465117
13,0.886768981,0.845117093,0.557449325,0.574976289,0.425023711,8.263985289,832.8969832,5.152346277,4745.07105,8.544845657,2921.191286
14,0.85245834,0.867879346,0.490600095,0.695982696,0.304017304,8.404059033,850.9206611,5.10025617,4350.493378,9.522513454,2589.628818
15,0.866443322,0.895667274,0.567648748,0.752397099,0.247602901,7.805993946,787.0621876,5.178396938,4675.045768,9.64593354,2858.320869
16,0.824481098,0.898386899,0.554035131,0.674891842,0.325108158,8.063013704,813.2800482,5.867155037,4581.435087,9.190742527,2850.174799
17,0.873291263,0.957760116,0.614040125,0.571200942,0.428799058,7.954731737,798.8236839,6.142695651,5024.200148,8.26320199,3152.325479
18,0.876537854,0.90863597,0.503652647,0.693178882,0.306821118,8.329938135,842.7861951,5.129126253,4470.880104,9.465548344,2642.213877
19,0.869565428,0.896715058,0.654893918,0.6237193,0.3762807,7.588628973,760.1296718,5.812567652,5120.843331,8.468921296,3282.065127
20,0.86246921,0.905398144,0.544219398,0.727074065,0.272925935,8.00919693,808.5864208,5.286068684,4591.634095,9.547295747,2782.161003
21,0.857338039,0.870425587,0.552494198,0.650097435,0.349902565,8.126785847,819.6698162,5.416055694,4638.079328,9.039913768,2858.264507
22,0.899257431,0.892501456,0.64185992,0.721950531,0.278049469,7.413718184,743.6889709,5.045199258,5068.461709,9.238602148,3164.869933
23,0.824664821,0.95636842,0.618063354,0.681532622,0.318467378,7.660912062,769.5772261,6.413981503,4865.08234,9.021570958,3098.120057
24,0.925885824,0.918751596,0.617871141,0.619509298,0.380490702,7.814505552,784.7456371,5.017016044,5105.133882,8.58572273,3136.974174
25,0.744051615,0.904426379,0.678292106,0.65526862,0.34473138,7.367296505,736.818412,7.413727163,4897.785786,8.620115294,3353.342422
26,0.873942142,0.885684933,0.70620379,0.670981232,0.329018768,7.157168209,714.3290883,5.681474407,5307.413892,8.64613537,3452.375033
27,0.794711354,0.917985667,0.636124481,0.641454538,0.358545462,7.653021908,767.6635041,6.776869742,4872.530005,8.671653145,3195.484483
28,0.824642276,0.894315713,0.597220718,0.776726427,0.223273573,7.560909454,761.0191005,5.622752845,4691.201026,9.737806692,2957.408716
29,0.684881352,0.887036325,0.572841506,0.635464591,0.364535409,8.039539339,809.7816655,7.48425938,4386.318179,8.870079143,2947.591677
30,0.817404826,0.893795079,0.597722931,0.700493769,0.299506231,7.738922374,778.5535327,5.986976297,4722.56806,9.217711272,3006.430713
31,0.829013005,0.896838566,0.627855106,0.794815749,0.205184251,7.318750612,735.1979389,5.620802595,4809.949098,9.799389924,3063.10472
32,0.84620719,0.878527155,0.619572365,0.69021584,0.30978416,7.630381383,766.4696726,5.682074642,4869.770262,9.0778717,3098.492614
33,0.872181753,0.95301564,0.635516202,0.652381515,0.347618485,7.628984587,765.3297745,5.93655355,5058.788352,8.753029424,3185.89007
34,0.85104532,0.941053428,0.589764855,0.771366645,0.228633355,7.621424916,767.4592565,5.608275486,4746.7001,9.718298939,2932.094329
35,0.806287675,0.880031562,0.555070366,0.749696454,0.250303546,7.891620142,796.3021744,5.678660054,4498.356426,9.660173626,2811.335525
36,0.909825943,0.864278104,0.593643566,0.709534002,0.290465998,7.74256999,779.1698597,4.684396432,4879.927165,9.291403384,2984.924319
37,0.860154921,0.883550069,0.560807599,0.750745027,0.249254973,7.853006714,792.1312873,5.164765676,4628.958681,9.652412034,2832.881337
38,0.813335359,0.900465799,0.557312751,0.69389563,0.30610437,8.001139029,806.9683688,5.943027329,4563.035839,9.300318731,2852.137481
39,0.81648593,0.902234294,0.543816264,0.74946522,0.25053478,7.963275887,804.0803514,5.66778045,4487.335283,9.6871046,2768.009176
40,0.847757825,0.880891984,0.584186326,0.757725,0.242275,7.688875096,774.4657281,5.330682384,4691.986218,9.64021367,2918.915466
41,0.831127836,0.868480419,0.62760864,0.802558473,0.197441527,7.301024528,733.464251,5.410790627,4793.008639,9.855231664,3057.141863
42,0.896284543,0.924255945,0.595296326,0.60878204,0.39121796,7.970948334,801.60195,5.45855105,4952.26127,8.603357274,3053.367064
43,0.825365111,0.925129632,0.635086971,0.684915284,0.315084716,7.549348553,757.4984102,6.266684571,4914.734612,8.98991887,3162.833574
44,0.874096437,0.809887728,0.558557814,0.635427795,0.364572205,8.123441621,818.9587177,4.968544607,4670.874283,8.924427688,2890.771745
45,0.872988108,0.928610332,0.612268008,0.704251062,0.295748938,7.640655462,767.9425766,5.559031832,4918.056618,9.199104542,3060.956672
46,0.876192027,0.937133191,0.537861323,0.615415009,0.384584991,8.287706179,836.4688175,5.619636753,4669.998075,8.880924207,2819.53612
47,0.838829449,0.953170862,0.605505952,0.802321154,0.197678846,7.445990671,749.1583968,5.750749821,4771.290841,9.895991739,2973.151241
48,0.904397905,0.85093367,0.678650162,0.62744144,0.37255856,7.440283324,743.9981169,5.116121994,5276.90046,8.403733748,3374.279314
49,0.802998578,0.925537953,0.593713093,0.727883704,0.272116296,7.698807975,774.8471327,6.209191762,4678.099892,9.415281247,2973.935218
50,0.899058296,0.865105945,0.571292379,0.611517537,0.388482463,8.10304632,816.1457828,5.030002192,4819.982214,8.720178645,2955.567385
51,0.884630853,0.870254633,0.553105645,0.716545333,0.283454667,7.97697546,804.8483663,4.90166534,4657.503167,9.456282397,2822.701069
52,0.847615567,0.888797328,0.660199951,0.60723773,0.39276227,7.601020152,761.0189287,6.153733883,5097.629033,8.324002288,3314.491297
53,0.883366136,0.92307892,0.534616489,0.636550228,0.363449772,8.261545402,834.0912556,5.379347505,4650.813446,9.022759971,2794.8774
54,0.895061256,0.950458774,0.584250074,0.743098353,0.256901647,7.722460851,777.7759037,5.227272619,4837.755145,9.542726572,2927.993801
55,0.823973625,0.915090812,0.613916834,0.690654415,0.309345585,7.663730247,770.115927,6.129442251,4818.459205,9.099023189,3076.028491
56,0.885673905,0.945806167,0.606433289,0.691752792,0.308247208,7.706639059,774.82043,5.516817885,4938.609574,9.130502732,3045.986552
57,0.859179607,0.918933904,0.615749534,0.686175642,0.313824358,7.663542521,769.9822179,5.746391398,4907.85555,9.061761262,3086.067528
58,0.84641993,0.880401082,0.505159039,0.700029703,0.299970297,8.306986996,840.4267416,5.270367781,4403.699984,9.500199196,2644.541605
59,0.835438924,0.862624999,0.523073177,0.7253641,0.2746359,8.144551654,823.2720155,5.263184158,4432.41819,9.595850844,2700.937522
60,0.70285244,0.89218556,0.623804092,0.765693842,0.234306158,7.417348792,745.1820356,6.946097498,4530.737386,9.600607798,3066.427813
61,0.83135068,0.93240018,0.583324887,0.710786968,0.289213032,7.803255664,785.8067388,5.966137002,4710.579579,9.330453856,2943.896232
62,0.852294969,0.945527334,0.548273029,0.681586435,0.318413565,8.083131357,815.6273683,5.789501572,4635.591046,9.251979421,2823.685868
63,0.818139787,0.889535341,0.702875964,0.650966018,0.349033982,7.233124278,722.0334498,6.536211821,5169.701745,8.497272797,3453.795131
64,0.779157289,0.877179558,0.57738429,0.70163514,0.29836486,7.860914478,791.8697718,6.213028038,4554.075998,9.287873674,2926.180081
65,0.807759839,0.9166667,0.661809497,0.783124359,0.216875641,7.128752165,714.3152104,6.118501912,4910.596711,9.643137507,3200.629348
66,0.837279933,0.895683866,0.654428425,0.766457996,0.233542004,7.219784571,723.762023,5.711866311,4949.91973,9.534702393,3183.656632
67,0.803712252,0.897806129,0.533779239,0.713771638,0.286228362,8.102509812,818.4505294,5.860647819,4440.50175,9.495424235,2748.94261
68,0.833407432,0.895337877,0.629739923,0.680606873,0.319393127,7.59257007,762.0994923,5.998130898,4897.565859,8.976437715,3144.632908
69,0.853620943,0.937105304,0.523506597,0.619671798,0.380328202,8.361934935,844.6957679,5.835708567,4564.798019,8.964437841,2759.811469
70,0.847295015,0.866296113,0.611577002,0.639389264,0.360610736,7.802681929,783.9744877,5.755625597,4863.923717,8.749396266,3099.256605
71,0.864431968,0.922442682,0.578994807,0.666139837,0.333860163,7.932785168,798.8606222,5.654311265,4781.810635,9.048856104,2953.720924
72,0.845569842,0.861330314,0.590833803,0.746676115,0.253323885,7.672599077,772.4418479,5.306518045,4709.42382,9.549715431,2951.276081
73,0.811053794,0.902034602,0.671889756,0.70744326,0.29255674,7.265935227,727.2186483,6.346792668,4998.866041,9.042410367,3291.762372
74,0.856785645,0.937951339,0.679904416,0.755971528,0.244028472,7.085370009,708.8970773,5.825551343,5127.930178,9.394153554,3288.956979
75,0.859671998,0.937793206,0.666296064,0.686844174,0.313155826,7.354954567,736.354479,5.992518879,5126.024178,8.902874871,3284.104914
76,0.828818306,0.919312483,0.554459607,0.731676604,0.268323396,7.935222812,800.6431937,5.744038619,4572.202042,9.547914969,2819.30409
77,0.897564195,0.914975283,0.649356268,0.701693811,0.298306189,7.419469167,743.7853246,5.262231548,5121.86732,9.067521951,3207.626866
78,0.865372978,0.924336099,0.651336947,0.71746894,0.28253106,7.366454955,738.4294922,5.695943549,5050.533726,9.178475796,3204.753173
79,0.925551796,0.91995214,0.574599453,0.723674044,0.276325956,7.827619422,788.7593014,4.705551109,4854.027719,9.440650878,2902.199466
80,0.899056225,0.939005779,0.483516758,0.789550156,0.210449844,8.267379805,837.878585,4.773267617,4396.130321,10.05998629,2515.122819
81,0.780647923,0.937050091,0.58528178,0.651982968,0.348017032,7.928081651,798.0013535,6.799577262,4649.072657,8.932655586,2987.104377
82,0.911261675,0.839208168,0.592820387,0.75796078,0.24203922,7.633453396,768.4541662,4.414805502,4836.396139,9.620835149,2952.038708
83,0.816142976,0.888214882,0.557272148,0.618747107,0.381252893,8.167960341,823.4325489,6.118514794,4602.968621,8.823465899,2895.263429
84,0.878845274,0.910328735,0.557400515,0.728765294,0.271234706,7.923293992,799.281244,5.164025382,4679.450867,9.521416677,2832.392099
85,0.895387862,0.940728385,0.58381743,0.800758986,0.199241014,7.591286701,764.8590651,5.009126329,4797.269785,9.927265014,2891.526054
86,0.763106978,0.874999434,0.535985634,0.700837767,0.299162233,8.116448885,819.687341,6.176484789,4365.628458,9.410002975,2764.709518
87,0.866540541,0.834125296,0.606462824,0.70871959,0.29128041,7.665530941,770.7620983,5.102464452,4824.642342,9.247606029,3035.466953
88,0.84748974,0.941765496,0.565877948,0.693953986,0.306046014,7.948754138,801.2608018,5.838313781,4688.534384,9.2736647,2885.670797
89,0.8230984,0.918599338,0.66009738,0.736857406,0.263142594,7.261282815,727.5007035,6.137981475,4971.208591,9.298950483,3225.644081
90,0.853284212,0.847080163,0.59799644,0.700065744,0.299934256,7.738264697,778.4714444,5.327332905,4774.156448,9.213953398,3007.765298
91,0.829289675,0.898337281,0.609900388,0.716930456,0.283069544,7.624437829,766.4910538,5.860077106,4788.837612,9.294375713,3043.710223
92,0.877891853,0.888949906,0.670605768,0.738088288,0.261911712,7.192095536,720.0129781,5.326944639,5125.416447,9.280331476,3265.507202
93,0.891569183,0.901115209,0.572727749,0.705741435,0.294258565,7.880111485,794.0567601,5.068033924,4776.620869,9.328944595,2905.537309
94,0.847936335,0.913003569,0.597656978,0.661390967,0.338609033,7.83228265,787.7703026,5.879225377,4821.286358,8.951735844,3030.327866
95,0.783557476,0.896744025,0.630616161,0.753548935,0.246451065,7.404308465,743.4671031,6.275098403,4744.722527,9.497449497,3100.53521
96,0.891768415,0.897973725,0.570620466,0.730922679,0.269077321,7.835913125,789.8277871,4.973926325,4751.976188,9.498968678,2882.452903
97,0.800648821,0.917313383,0.544906821,0.701402309,0.298597691,8.060553626,813.6110033,6.099527375,4495.152354,9.386058516,2799.290141
98,0.795963827,0.881226459,0.564586697,0.659636257,0.340363743,8.033698797,809.7241433,6.177448755,4564.883782,9.057059053,2900.636642
99,0.83112789,0.850381905,0.629416095,0.659169288,0.340830712,7.648198588,767.6091673,5.863698051,4879.390208,8.823825261,3157.305826
100,0.811666599,0.872808742,0.605815363,0.698877455,0.301122545,7.69323543,773.5366202,5.969188267,4731.22561,9.181628548,3039.102268
101,0.828152068,0.858831752,0.568630279,0.657737726,0.342262274,8.013875244,807.5138528,5.722337517,4634.521757,9.030424526,2917.742663
102,0.888650777,0.895592268,0.548226621,0.673507637,0.326492363,8.101028934,817.3963859,5.096975178,4682.980679,9.201687147,2828.081207
103,0.856152849,0.917929049,0.601522436,0.721598332,0.278401668,7.665148299,771.0348416,5.616980319,4821.309628,9.350597348,3008.173903
104,0.81398512,0.91776396,0.568483828,0.694072781,0.305927219,7.932587273,799.5017059,6.079805865,4617.741746,9.266211944,2895.813416
105,0.792130656,0.912774494,0.633621125,0.679784513,0.320215487,7.571169811,759.7438208,6.604297108,4830.140882,8.957667145,3160.43542
106,0.858157217,0.936913301,0.652207177,0.704516325,0.295483675,7.394666071,741.1586209,5.905653521,5052.820955,9.079745169,3216.87404
107,0.863237053,0.945294677,0.573424303,0.728212291,0.271787709,7.824576818,788.5329205,5.589722692,4733.549615,9.473600813,2894.940396
108,0.879431215,0.897360314,0.556947893,0.678593853,0.321406147,8.037262974,810.5559461,5.228263119,4699.536428,9.204403582,2859.516181
109,0.84594947,0.906643555,0.675150779,0.768296106,0.231703894,7.082446964,708.907401,5.725455057,5057.107488,9.500567512,3262.03174
110,0.815176471,0.923559295,0.569299218,0.671410235,0.328589765,7.978930021,804.0234782,6.188685164,4639.340934,9.116692751,2912.344028
111,0.858804378,0.914197158,0.604507386,0.781739391,0.218260609,7.502001563,754.7482107,5.374794004,4800.699743,9.756200851,2982.209528
112,0.814561459,0.826659259,0.582357036,0.620317542,0.379682458,8.018785807,807.1356963,5.902053861,4664.841958,8.733248536,2994.575546
113,0.855602146,0.887750975,0.589313224,0.674192142,0.325807858,7.852100042,790.2502496,5.575063429,4781.739286,9.067079154,2989.550601
114,0.893002432,0.88672223,0.60155033,0.618095545,0.381904455,7.91262738,795.4538808,5.292261908,4945.467276,8.641369473,3072.636252
115,0.86976033,0.93728489,0.673143316,0.674912128,0.325087872,7.345321501,734.9735577,5.912048643,5186.015646,8.789234283,3319.291366
116,0.863473483,0.892573823,0.503562411,0.743293715,0.256706285,8.230110502,832.9410544,5.031533766,4412.862285,9.753264354,2615.776425
117,0.88159645,0.913173834,0.706659732,0.747747831,0.252252169,6.938653242,692.737767,5.463303265,5289.507895,9.262445802,3398.102376
118,0.827242614,0.834577461,0.702009406,0.72310173,0.27689827,7.0368387,702.7188035,5.827026102,5108.176835,9.077206331,3398.019397
119,0.855615581,0.848902856,0.595729967,0.739233114,0.260766886,7.659337891,770.8255356,5.171015246,4747.642871,9.48670516,2974.780274
120,0.880911431,0.914058736,0.629115808,0.640427795,0.359572205,7.696886943,772.4325199,5.618018122,5037.457249,8.690600328,3168.30488
121,0.898003955,0.90348198,0.634972322,0.690612926,0.309387074,7.535653646,756.1542271,5.19270185,5062.908569,9.031498671,3158.643806
122,0.908974422,0.919429871,0.580160946,0.671119074,0.328880926,7.914309406,796.9641757,5.056181554,4874.244174,9.07770951,2955.338733
123,0.894295612,0.917430251,0.576513231,0.757222564,0.242777436,7.738786445,779.8731421,4.993532597,4777.299759,9.655551023,2889.649827
124,0.857227182,0.884371877,0.560489458,0.707528519,0.292471481,7.951365936,801.8571942,5.337315331,4646.490398,9.377323568,2856.689368
125,0.880838462,0.867749374,0.521908009,0.773348818,0.226651182,8.052192975,814.2314569,4.686786508,4489.724066,9.884350114,2670.52412
126,0.778591664,0.898000838,0.59641642,0.634211342,0.365788658,7.904168493,794.9418375,6.709045585,4676.057053,8.77147837,3042.179338
127,0.885410946,0.916346501,0.67888835,0.662239424,0.337760576,7.344927148,734.5735702,5.632175273,5244.643353,8.671872048,3350.811558
128,0.927317261,0.936616787,0.601901066,0.648483484,0.351516516,7.837841427,788.0520932,4.995192456,5030.254063,8.848283965,3055.133281
129,0.863426114,0.814365406,0.595869094,0.729801771,0.270198229,7.680817391,772.9363501,4.938625065,4751.029072,9.422329437,2981.127645
130,0.868942145,0.898921728,0.601744149,0.72656569,0.27343431,7.651881981,769.7118105,5.344441917,4835.942253,9.384012405,3005.946964
131,0.866007268,0.862552889,0.530181442,0.712160041,0.287839959,8.128141857,821.205974,5.012607751,4525.195821,9.49623191,2735.799712
132,0.851006592,0.897872802,0.660620007,0.606332117,0.393667883,7.600981962,760.9887598,6.159465784,5113.063294,8.315447993,3316.793504
133,0.882349764,0.928561992,0.642155059,0.672310398,0.327689602,7.538676522,756.0010864,5.614834025,5083.288988,8.874698611,3198.965598
134,0.844657351,0.886010143,0.653421383,0.784924603,0.215075397,7.178223549,719.7241481,5.503184345,4945.623126,9.674481991,3167.313665
135,0.89248404,0.888692649,0.620294975,0.662112583,0.337887417,7.695321863,772.832467,5.234566403,4998.196756,8.87701177,3119.345257
136,0.864727048,0.842955798,0.657175315,0.721590818,0.278409182,7.31951505,733.4306069,5.275366034,5024.644787,9.192471016,3224.69199
137,0.787990725,0.908875706,0.55297509,0.676477253,0.323522747,8.065913438,813.6328119,6.308948792,4510.25616,9.204302552,2845.093477
138,0.907180146,0.922330698,0.553900367,0.7664874,0.2335126,7.862024135,793.4552275,4.79857516,4706.39144,9.769052595,2797.204757
139,0.838751839,0.939768979,0.659587349,0.690151142,0.309848858,7.387018116,739.9400931,6.245429549,5048.323017,8.949428777,3255.509706
140,0.835362668,0.865013085,0.565268756,0.734309877,0.265690123,7.861734623,792.7121595,5.393845517,4596.084139,9.535408348,2859.70509
141,0.827916437,0.902043783,0.65854416,0.743730024,0.256269976,7.253021739,726.7831346,5.955610631,4962.652197,9.354641145,3214.947931
142,0.833896959,0.933744738,0.579370422,0.758227888,0.241772112,7.718319187,777.6738962,5.764760493,4673.607825,9.655229089,2900.058266
143,0.801648345,0.922076303,0.56507386,0.743956696,0.256043304,7.841272528,790.7052458,6.03334291,4554.197165,9.598020971,2853.315127
144,0.865128295,0.890809729,0.704155935,0.670445349,0.329554651,7.170975791,715.8203027,5.829846652,5279.995497,8.64883462,3444.690904
145,0.86162902,0.83411375,0.60532421,0.645690449,0.354309551,7.824301088,786.5008134,5.366001304,4847.515166,8.816454087,3070.456927
146,0.869948501,0.941870299,0.599173237,0.6956171,0.3043829,7.74165881,778.7324081,5.663531929,4870.163655,9.179962939,3015.124778
147,0.844227587,0.939224148,0.588495552,0.684786823,0.315213177,7.832224439,788.340351,5.965282142,4777.103324,9.140857137,2979.885066
148,0.91078229,0.911836121,0.587616292,0.679574688,0.320425312,7.849738929,790.1239107,4.985845978,4900.714159,9.108839418,2979.596551
149,0.854678033,0.937017341,0.682527899,0.721356201,0.278643799,7.162691106,716.3620996,5.978404395,5156.405822,9.118636389,3323.489856
150,0.86243537,0.900440153,0.508102803,0.68887535,0.31112465,8.311499347,840.6869978,5.260488074,4461.417918,9.426562964,2661.917662
151,0.887352718,0.92256151,0.581065749,0.646173189,0.353826811,7.966527214,802.0600689,5.428681102,4849.629975,8.909523054,2973.888165
152,0.89641251,0.862476443,0.703105568,0.690495506,0.309504494,7.121212394,710.9757551,5.166894477,5324.076191,8.812995187,3425.978025
153,0.869828707,0.861957969,0.563407017,0.667838378,0.332161622,8.022353993,808.6788008,5.203346771,4693.46736,9.113875649,2891.195264
154,0.880487466,0.882722079,0.614278012,0.738643725,0.261356275,7.544277411,758.3058352,5.115108126,4895.869346,9.433625243,3046.976062
155,0.824759541,0.934013331,0.570765421,0.700607423,0.299392577,7.903831035,796.5206944,6.042815606,4653.994259,9.301497069,2900.899634
156,0.83714417,0.877936257,0.603704706,0.66315318,0.33684682,7.791937722,783.4090397,5.830720319,4802.020282,8.942528394,3053.132814
157,0.781338172,0.930970693,0.622908111,0.742436609,0.257563391,7.480694367,751.4891755,6.523566171,4736.775302,9.437698336,3077.956722
158,0.826208118,0.890776663,0.541143668,0.78921676,0.21078324,7.894608483,797.4723468,5.35652161,4467.923036,9.938855007,2735.454674
159,0.859651158,0.864874705,0.618284459,0.64196279,0.35803721,7.75688706,779.0339706,5.603807498,4916.336895,8.742187724,3124.276731
160,0.838975787,0.910444118,0.509187184,0.720381401,0.279618599,8.241095372,833.6715066,5.469392635,4412.960677,9.605798276,2649.591612
161,0.872863897,0.911261147,0.659390095,0.722442768,0.277557232,7.303524932,731.7135326,5.533020409,5090.387859,9.192578597,3232.727786
162,0.817365801,0.827023508,0.625452011,0.702070492,0.297929508,7.565105798,759.658861,5.72093434,4793.142573,9.143519512,3113.894007
163,0.823019617,0.909115961,0.550668636,0.744658895,0.255341105,7.930484569,800.4138937,5.684586673,4533.145419,9.639671722,2797.206007
164,0.836457325,0.873963395,0.638287252,0.778997546,0.221002454,7.291079574,731.8117535,5.505436849,4864.44164,9.663462268,3113.336409
165,0.819524311,0.863929146,0.62584288,0.678812197,0.321187803,7.620606259,765.1109811,5.98502262,4834.519509,8.976533112,3130.467588
166,0.801786961,0.925514385,0.632048339,0.660622141,0.339377859,7.628851187,765.5345648,6.639700994,4864.875648,8.82493616,3166.767082
167,0.868510197,0.911523777,0.637821741,0.74088079,0.25911921,7.390778688,741.6791407,5.471569825,4980.341559,9.387576575,3136.681437
168,0.890387412,0.863392805,0.572871279,0.707395381,0.292604619,7.875460345,793.5887731,4.876412776,4752.761827,9.339302749,2905.118725
169,0.804421628,0.889298883,0.555831832,0.698920332,0.301079668,7.999064717,806.8567546,5.946767364,4530.584142,9.33680248,2843.446966
170,0.873565149,0.901157711,0.661908007,0.642310197,0.357689803,7.498850192,750.8296294,5.738816882,5149.879895,8.58133572,3297.343598
171,0.878061196,0.927582218,0.627804319,0.691545488,0.308454512,7.57696102,760.6808713,5.569572789,5000.896319,9.061055856,3129.922575
172,0.887470903,0.926439893,0.577682965,0.645791177,0.354208823,7.987400161,804.3323808,5.440854347,4837.942897,8.919523676,2960.692098
173,0.842884922,0.901176244,0.623211012,0.658019966,0.341980034,7.688045758,771.9312021,5.973504989,4909.727096,8.837703474,3133.505398
174,0.798348647,0.859698721,0.524519966,0.708596575,0.291403425,8.170526545,825.744241,5.672981641,4376.03397,9.491632087,2715.650871
175,0.857345487,0.840009796,0.589935136,0.673426176,0.326573824,7.850152042,790.0189374,5.305960092,4761.702828,9.059830274,2992.467623
176,0.841550016,0.939301971,0.662786221,0.713785435,0.286214565,7.305243793,731.6697013,6.129048474,5051.943556,9.117611481,3251.867903
177,0.826030971,0.840227625,0.635661666,0.720794711,0.279205289,7.455145791,748.166531,5.655030001,4848.455775,9.247813945,3141.517784
178,0.840950363,0.941408516,0.585442306,0.648014704,0.351985296,7.936369754,798.8091197,6.134457435,4780.547915,8.905611876,2990.141678
179,0.835132652,0.891752844,0.612079584,0.672408208,0.327591792,7.719337119,775.718584,5.926510435,4833.543822,8.977687085,3080.365382
180,0.882765209,0.892330866,0.574796198,0.663039289,0.336960711,7.965024779,802.3058505,5.255383845,4787.017455,9.043134858,2938.987966
181,0.791581378,0.918990244,0.571000011,0.695139461,0.304860539,7.914812428,797.5895747,6.333345789,4582.140573,9.265213609,2905.044471
182,0.804795302,0.904782751,0.565633617,0.715467732,0.284532268,7.901842075,796.6469597,6.008794935,4568.86136,9.413036011,2872.135554
183,0.862625387,0.868569962,0.559624434,0.704041604,0.295958396,7.964451775,803.2028477,5.198893874,4646.836424,9.357693618,2855.3284
184,0.878257418,0.88687276,0.510228815,0.684652399,0.315347601,8.307142042,840.1234075,5.029848497,4493.476563,9.395190992,2672.487703
185,0.855313159,0.903139602,0.573245543,0.673146958,0.326853042,7.951247747,801.0438158,5.615182837,4724.597364,9.114567486,2926.872579
186,0.761399708,0.914665465,0.573385929,0.642480856,0.357519144,8.020342618,807.8531507,6.857610132,4556.675637,8.913819905,2945.6
187,0.827086791,0.957361163,0.595195573,0.692180504,0.307819496,7.77408843,782.1824998,6.273152888,4773.603762,9.169140631,3001.657347
188,0.808609054,0.868331444,0.656238646,0.732490837,0.267509163,7.296880905,731.2559794,6.027048994,4897.049959,9.27660237,3213.654628
189,0.8599818,0.911347994,0.547496621,0.652314742,0.347685258,8.15157519,822.4300801,5.588646189,4644.321994,9.072004985,2837.197757
190,0.797721789,0.892814144,0.591477915,0.757928425,0.242071575,7.64206161,769.3879832,5.941430538,4622.623918,9.623874187,2946.886164
191,0.82920722,0.920527023,0.642255898,0.71169696,0.28830304,7.437452246,746.0061184,6.11551029,4932.395651,9.162472957,3173.216966
192,0.911621623,0.906159562,0.649099371,0.682041155,0.317958845,7.471784431,748.963847,5.070976929,5161.241198,8.923016511,3219.807224
193,0.842636689,0.904728089,0.590026309,0.680873085,0.319126915,7.832126291,788.2344584,5.803769899,4762.947553,9.109566291,2988.285379
194,0.85646699,0.943183232,0.63983093,0.709404771,0.290595229,7.458251477,748.2109578,5.910449358,4998.970655,9.152929711,3165.273889
195,0.910636591,0.901926267,0.682929111,0.759728349,0.240271651,7.055965441,705.8053862,4.922345908,5247.752452,9.41596869,3297.965011
196,0.868681468,0.896731994,0.559538935,0.676746888,0.323253112,8.02572417,809.2544715,5.366292141,4689.58528,9.184004468,2870.779756
197,0.841533801,0.94584368,0.674223258,0.679354497,0.320645503,7.326901231,733.0880045,6.330860667,5124.42435,8.819706607,3320.449136
198,0.894365482,0.937972711,0.637885386,0.766107725,0.233892275,7.326371797,735.3195839,5.218536869,5037.733606,9.570692028,3120.295277
199,0.895962366,0.909403322,0.655552708,0.701936071,0.298063929,7.380842759,739.5842956,5.268228207,5140.96677,9.050326367,3231.696941
200,0.889211602,0.940463876,0.598121379,0.633596155,0.366403845,7.89563541,793.992652,5.586117726,4943.3943,8.760747907,3049.346656
201,0.824539839,0.933869526,0.640667945,0.750824122,0.249175878,7.347544344,737.2339701,6.092055706,4898.114303,9.452674439,3141.113249
202,0.891639788,0.850806634,0.51006593,0.622775875,0.377224125,8.43366644,852.6188457,4.844066769,4528.726488,9.03624982,2704.469194
203,0.892550129,0.91306219,0.634300101,0.732982811,0.267017189,7.432847653,746.0517647,5.193296276,5026.040617,9.339746622,3128.228964
204,0.842803502,0.901130238,0.593171159,0.685453341,0.314546659,7.802296876,785.0932924,5.776207305,4771.289776,9.130119749,2997.844393
205,0.887252218,0.904091012,0.577336559,0.792874495,0.207125505,7.651685117,771.2263931,4.902259218,4738.136227,9.887983184,2871.547949
